Code,Year,Age,   ASFR
    AUS,1995,21,0.05195
    AUS,1995,22,0.0604
    AUS,1995,23,0.07115
    AUS,1995,24,0.0817
    AUS,1995,25,0.0943
    AUS,1995,26,0.10885
    AUS,1995,27,0.1205
    AUS,1995,28,0.1291
    AUS,1995,29,0.133
    AUS,1995,30,0.13165
    AUS,1995,31,0.1248
    AUS,1995,32,0.11465
    AUS,1995,33,0.10185
    AUS,1995,34,0.0866
    AUS,1995,35,0.07225
    AUS,1995,36,0.0589
    AUS,1995,37,0.04625
    AUS,1995,38,0.0353
    AUS,1995,39,0.0259
    AUS,1995,40,0.01805
    AUS,1995,41,0.0122
    AUS,1995,42,0.00785
    AUS,1995,43,0.0048
    AUS,1995,44,0.0026
    AUS,1995,45,0.00115
    AUS,1995,46,0.00055
    AUS,1995,47,0.00025
    AUS,1995,48,0.00005
    AUS,1995,49,0.00005
    AUS,1995,50,0.00004
    AUS,1996,14,0.0002
    AUS,1996,15,0.00165
    AUS,1996,16,0.00625
    AUS,1996,17,0.01425
    AUS,1996,18,0.0241
    AUS,1996,19,0.03395
    AUS,1996,20,0.04345
    AUS,1996,21,0.0504
    AUS,1996,22,0.05805
    AUS,1996,23,0.06785
    AUS,1996,24,0.0796
    AUS,1996,25,0.09125
    AUS,1996,26,0.103
    AUS,1996,27,0.1157
    AUS,1996,28,0.12525
    AUS,1996,29,0.13005
    AUS,1996,30,0.1287
    AUS,1996,31,0.1235
    AUS,1996,32,0.1145
    AUS,1996,33,0.10135
    AUS,1996,34,0.08775
    AUS,1996,35,0.07405
    AUS,1996,36,0.05995
    AUS,1996,37,0.0475
    AUS,1996,38,0.03685
    AUS,1996,39,0.02725
    AUS,1996,40,0.0192
    AUS,1996,41,0.0127
    AUS,1996,42,0.0081
    AUS,1996,43,0.0048
    AUS,1996,44,0.00265
    AUS,1996,45,0.0013
    AUS,1996,46,0.0005
    AUS,1996,47,0.0002
    AUS,1996,48,0.0001
    AUS,1996,49,0.00008
    AUS,1996,50,0.00007
    AUS,1997,14,0.00019
    AUS,1997,15,0.00156
    AUS,1997,16,0.00595
    AUS,1997,17,0.01325
    AUS,1997,18,0.02345
    AUS,1997,19,0.0346
    AUS,1997,20,0.04355
    AUS,1997,21,0.04945
    AUS,1997,22,0.0566
    AUS,1997,23,0.0659
    AUS,1997,24,0.0759
    AUS,1997,25,0.08735
    AUS,1997,26,0.09895
    AUS,1997,27,0.1111
    AUS,1997,28,0.1215
    AUS,1997,29,0.1274
    AUS,1997,30,0.129
    AUS,1997,31,0.12345
    AUS,1997,32,0.114
    AUS,1997,33,0.1024
    AUS,1997,34,0.08945
    AUS,1997,35,0.07615
    AUS,1997,36,0.0624
    AUS,1997,37,0.0491
    AUS,1997,38,0.03765
    AUS,1997,39,0.0279
    AUS,1997,40,0.01925
    AUS,1997,41,0.0129
    AUS,1997,42,0.0081
    AUS,1997,43,0.00485
    AUS,1997,44,0.00265
    AUS,1997,45,0.00125
    AUS,1997,46,0.00055
    AUS,1997,47,0.0002
    AUS,1997,48,0.0001
    AUS,1997,49,0.00008
    AUS,1997,50,0.00007
    AUS,1998,14,0.00017
    AUS,1998,15,0.00143
    AUS,1998,16,0.0057
    AUS,1998,17,0.01305
    AUS,1998,18,0.0226
    AUS,1998,19,0.033
    AUS,1998,20,0.042
    AUS,1998,21,0.0482
    AUS,1998,22,0.05555
    AUS,1998,23,0.0644
    AUS,1998,24,0.0743
    AUS,1998,25,0.08575
    AUS,1998,26,0.097
    AUS,1998,27,0.10675
    AUS,1998,28,0.11775
    AUS,1998,29,0.12595
    AUS,1998,30,0.12655
    AUS,1998,31,0.12285
    AUS,1998,32,0.11505
    AUS,1998,33,0.10335
    AUS,1998,34,0.09055
    AUS,1998,35,0.07715
    AUS,1998,36,0.06325
    AUS,1998,37,0.04995
    AUS,1998,38,0.03785
    AUS,1998,39,0.0285
    AUS,1998,40,0.0206
    AUS,1998,41,0.01365
    AUS,1998,42,0.00885
    AUS,1998,43,0.0054
    AUS,1998,44,0.00275
    AUS,1998,45,0.0012
    AUS,1998,46,0.0006
    AUS,1998,47,0.0003
    AUS,1998,48,0.00015
    AUS,1998,49,0.00009
    AUS,1998,50,0.00005
    AUS,1999,14,0.00018
    AUS,1999,15,0.00147
    AUS,1999,16,0.00545
    AUS,1999,17,0.0123
    AUS,1999,18,0.02175
    AUS,1999,19,0.0327
    AUS,1999,20,0.0425
    AUS,1999,21,0.04915
    AUS,1999,22,0.05555
    AUS,1999,23,0.0636
    AUS,1999,24,0.0726
    AUS,1999,25,0.0829
    AUS,1999,26,0.094
    AUS,1999,27,0.104
    AUS,1999,28,0.11375
    AUS,1999,29,0.1222
    AUS,1999,30,0.125
    AUS,1999,31,0.12215
    AUS,1999,32,0.1152
    AUS,1999,33,0.1045
    AUS,1999,34,0.09275
    AUS,1999,35,0.07955
    AUS,1999,36,0.06535
    AUS,1999,37,0.0519
    AUS,1999,38,0.03965
    AUS,1999,39,0.02915
    AUS,1999,40,0.021
    AUS,1999,41,0.01445
    AUS,1999,42,0.00915
    AUS,1999,43,0.00545
    AUS,1999,44,0.0029
    AUS,1999,45,0.0014
    AUS,1999,46,0.0007
    AUS,1999,47,0.00035
    AUS,1999,48,0.00015
    AUS,1999,49,0.00009
    AUS,1999,50,0.00005
    AUS,2000,14,0.00015
    AUS,2000,15,0.0013
    AUS,2000,16,0.00525
    AUS,2000,17,0.01185
    AUS,2000,18,0.02065
    AUS,2000,19,0.0311
    AUS,2000,20,0.04005
    AUS,2000,21,0.0469
    AUS,2000,22,0.054
    AUS,2000,23,0.0621
    AUS,2000,24,0.0719
    AUS,2000,25,0.08295
    AUS,2000,26,0.093
    AUS,2000,27,0.1035
    AUS,2000,28,0.11405
    AUS,2000,29,0.12
    AUS,2000,30,0.12345
    AUS,2000,31,0.12275
    AUS,2000,32,0.11625
    AUS,2000,33,0.1069
    AUS,2000,34,0.09465
    AUS,2000,35,0.08115
    AUS,2000,36,0.06775
    AUS,2000,37,0.0539
    AUS,2000,38,0.0418
    AUS,2000,39,0.0312
    AUS,2000,40,0.0218
    AUS,2000,41,0.01465
    AUS,2000,42,0.0094
    AUS,2000,43,0.00565
    AUS,2000,44,0.00315
    AUS,2000,45,0.00165
    AUS,2000,46,0.00075
    AUS,2000,47,0.0003
    AUS,2000,48,0.00015
    AUS,2000,49,0.00013
    AUS,2000,50,0.00011
    AUS,2001,14,0.00018
    AUS,2001,15,0.00142
    AUS,2001,16,0.00525
    AUS,2001,17,0.01155
    AUS,2001,18,0.02035
    AUS,2001,19,0.03105
    AUS,2001,20,0.04035
    AUS,2001,21,0.046
    AUS,2001,22,0.0533
    AUS,2001,23,0.06185
    AUS,2001,24,0.07025
    AUS,2001,25,0.07985
    AUS,2001,26,0.0897
    AUS,2001,27,0.09965
    AUS,2001,28,0.10925
    AUS,2001,29,0.11725
    AUS,2001,30,0.1192
    AUS,2001,31,0.1182
    AUS,2001,32,0.1152
    AUS,2001,33,0.1066
    AUS,2001,34,0.0949
    AUS,2001,35,0.08145
    AUS,2001,36,0.06785
    AUS,2001,37,0.05435
    AUS,2001,38,0.0421
    AUS,2001,39,0.0318
    AUS,2001,40,0.0225
    AUS,2001,41,0.01525
    AUS,2001,42,0.01015
    AUS,2001,43,0.0061
    AUS,2001,44,0.0033
    AUS,2001,45,0.0016
    AUS,2001,46,0.00075
    AUS,2001,47,0.0004
    AUS,2001,48,0.0002
    AUS,2001,49,0.00015
    AUS,2001,50,0.00011
    AUS,2002,14,0.00016
    AUS,2002,15,0.0013
    AUS,2002,16,0.00515
    AUS,2002,17,0.0111
    AUS,2002,18,0.01975
    AUS,2002,19,0.03035
    AUS,2002,20,0.03895
    AUS,2002,21,0.04555
    AUS,2002,22,0.05185
    AUS,2002,23,0.05885
    AUS,2002,24,0.0685
    AUS,2002,25,0.07795
    AUS,2002,26,0.08835
    AUS,2002,27,0.1007
    AUS,2002,28,0.11045
    AUS,2002,29,0.11805
    AUS,2002,30,0.1226
    AUS,2002,31,0.1212
    AUS,2002,32,0.11705
    AUS,2002,33,0.10945
    AUS,2002,34,0.09855
    AUS,2002,35,0.0868
    AUS,2002,36,0.0722
    AUS,2002,37,0.05745
    AUS,2002,38,0.0449
    AUS,2002,39,0.03395
    AUS,2002,40,0.0246
    AUS,2002,41,0.01655
    AUS,2002,42,0.01045
    AUS,2002,43,0.00625
    AUS,2002,44,0.00345
    AUS,2002,45,0.00175
    AUS,2002,46,0.00085
    AUS,2002,47,0.00035
    AUS,2002,48,0.00015
    AUS,2002,49,0.00013
    AUS,2002,50,0.00011
    AUS,2003,14,0.00015
    AUS,2003,15,0.00125
    AUS,2003,16,0.005
    AUS,2003,17,0.0107
    AUS,2003,18,0.0181
    AUS,2003,19,0.02775
    AUS,2003,20,0.03655
    AUS,2003,21,0.043
    AUS,2003,22,0.04985
    AUS,2003,23,0.0572
    AUS,2003,24,0.0663
    AUS,2003,25,0.0766
    AUS,2003,26,0.0876
    AUS,2003,27,0.09785
    AUS,2003,28,0.1077
    AUS,2003,29,0.11645
    AUS,2003,30,0.12075
    AUS,2003,31,0.12255
    AUS,2003,32,0.11855
    AUS,2003,33,0.11005
    AUS,2003,34,0.101
    AUS,2003,35,0.0887
    AUS,2003,36,0.07435
    AUS,2003,37,0.06
    AUS,2003,38,0.047
    AUS,2003,39,0.03555
    AUS,2003,40,0.0254
    AUS,2003,41,0.0173
    AUS,2003,42,0.01115
    AUS,2003,43,0.0064
    AUS,2003,44,0.00335
    AUS,2003,45,0.00175
    AUS,2003,46,0.00085
    AUS,2003,47,0.0004
    AUS,2003,48,0.0002
    AUS,2003,49,0.00015
    AUS,2003,50,0.00011
    AUS,2004,14,0.00015
    AUS,2004,15,0.0012
    AUS,2004,16,0.00465
    AUS,2004,17,0.01055
    AUS,2004,18,0.0188
    AUS,2004,19,0.02775
    AUS,2004,20,0.0356
    AUS,2004,21,0.0421
    AUS,2004,22,0.0485
    AUS,2004,23,0.05605
    AUS,2004,24,0.0642
    AUS,2004,25,0.07415
    AUS,2004,26,0.0861
    AUS,2004,27,0.0968
    AUS,2004,28,0.10715
    AUS,2004,29,0.1169
    AUS,2004,30,0.12195
    AUS,2004,31,0.12275
    AUS,2004,32,0.1204
    AUS,2004,33,0.11315
    AUS,2004,34,0.1036
    AUS,2004,35,0.09245
    AUS,2004,36,0.0782
    AUS,2004,37,0.06265
    AUS,2004,38,0.04885
    AUS,2004,39,0.0371
    AUS,2004,40,0.0268
    AUS,2004,41,0.01785
    AUS,2004,42,0.0114
    AUS,2004,43,0.00725
    AUS,2004,44,0.00395
    AUS,2004,45,0.00195
    AUS,2004,46,0.00095
    AUS,2004,47,0.0004
    AUS,2004,48,0.00015
    AUS,2004,49,0.00017
    AUS,2004,50,0.00017
    AUS,2005,14,0.00015
    AUS,2005,15,0.0012
    AUS,2005,16,0.0047
    AUS,2005,17,0.01055
    AUS,2005,18,0.0182
    AUS,2005,19,0.0272
    AUS,2005,20,0.0356
    AUS,2005,21,0.04145
    AUS,2005,22,0.0472
    AUS,2005,23,0.05435
    AUS,2005,24,0.0631
    AUS,2005,25,0.0732
    AUS,2005,26,0.08485
    AUS,2005,27,0.0968
    AUS,2005,28,0.10845
    AUS,2005,29,0.1187
    AUS,2005,30,0.1241
    AUS,2005,31,0.126
    AUS,2005,32,0.12405
    AUS,2005,33,0.1172
    AUS,2005,34,0.1069
    AUS,2005,35,0.09455
    AUS,2005,36,0.08175
    AUS,2005,37,0.0668
    AUS,2005,38,0.05175
    AUS,2005,39,0.0388
    AUS,2005,40,0.0276
    AUS,2005,41,0.019
    AUS,2005,42,0.012
    AUS,2005,43,0.00695
    AUS,2005,44,0.00405
    AUS,2005,45,0.002
    AUS,2005,46,0.0009
    AUS,2005,47,0.0004
    AUS,2005,48,0.00015
    AUS,2005,49,0.00013
    AUS,2005,50,0.00011
    AUS,2006,14,0.00014
    AUS,2006,15,0.00111
    AUS,2006,16,0.00435
    AUS,2006,17,0.0098
    AUS,2006,18,0.0176
    AUS,2006,19,0.0274
    AUS,2006,20,0.03545
    AUS,2006,21,0.0408
    AUS,2006,22,0.0471
    AUS,2006,23,0.0544
    AUS,2006,24,0.0625
    AUS,2006,25,0.07255
    AUS,2006,26,0.08415
    AUS,2006,27,0.0957
    AUS,2006,28,0.10735
    AUS,2006,29,0.11795
    AUS,2006,30,0.1245
    AUS,2006,31,0.1277
    AUS,2006,32,0.1272
    AUS,2006,33,0.12125
    AUS,2006,34,0.11155
    AUS,2006,35,0.09895
    AUS,2006,36,0.08445
    AUS,2006,37,0.06915
    AUS,2006,38,0.0544
    AUS,2006,39,0.04135
    AUS,2006,40,0.02975
    AUS,2006,41,0.0199
    AUS,2006,42,0.0127
    AUS,2006,43,0.0075
    AUS,2006,44,0.0039
    AUS,2006,45,0.0019
    AUS,2006,46,0.001
    AUS,2006,47,0.00055
    AUS,2006,48,0.00025
    AUS,2006,49,0.00022
    AUS,2006,50,0.00018
    AUS,2007,14,0.00018
    AUS,2007,15,0.00137
    AUS,2007,16,0.0047
    AUS,2007,17,0.0102
    AUS,2007,18,0.01825
    AUS,2007,19,0.0283
    AUS,2007,20,0.0381
    AUS,2007,21,0.0451
    AUS,2007,22,0.05135
    AUS,2007,23,0.0583
    AUS,2007,24,0.06665
    AUS,2007,25,0.0774
    AUS,2007,26,0.0891
    AUS,2007,27,0.1003
    AUS,2007,28,0.11355
    AUS,2007,29,0.12475
    AUS,2007,30,0.13015
    AUS,2007,31,0.1343
    AUS,2007,32,0.134
    AUS,2007,33,0.1265
    AUS,2007,34,0.1173
    AUS,2007,35,0.1063
    AUS,2007,36,0.09025
    AUS,2007,37,0.07325
    AUS,2007,38,0.05895
    AUS,2007,39,0.04545
    AUS,2007,40,0.03295
    AUS,2007,41,0.0225
    AUS,2007,42,0.0139
    AUS,2007,43,0.008
    AUS,2007,44,0.0046
    AUS,2007,45,0.00235
    AUS,2007,46,0.00115
    AUS,2007,47,0.0006
    AUS,2007,48,0.0003
    AUS,2007,49,0.00023
    AUS,2007,50,0.00016
    AUT,1970,14,0.00005
    AUT,1970,15,0.00076
    AUT,1970,16,0.00911
    AUT,1970,17,0.03115
    AUT,1970,18,0.07002
    AUT,1970,19,0.11153
    AUT,1970,20,0.14446
    AUT,1970,21,0.15965
    AUT,1970,22,0.16359
    AUT,1970,23,0.15839
    AUT,1970,24,0.14807
    AUT,1970,25,0.13637
    AUT,1970,26,0.12731
    AUT,1970,27,0.12132
    AUT,1970,28,0.11351
    AUT,1970,29,0.10337
    AUT,1970,30,0.09329
    AUT,1970,31,0.08591
    AUT,1970,32,0.08079
    AUT,1970,33,0.07384
    AUT,1970,34,0.06597
    AUT,1970,35,0.05773
    AUT,1970,36,0.05168
    AUT,1970,37,0.04458
    AUT,1970,38,0.03727
    AUT,1970,39,0.02985
    AUT,1970,40,0.02404
    AUT,1970,41,0.01804
    AUT,1970,42,0.01236
    AUT,1970,43,0.00829
    AUT,1970,44,0.00563
    AUT,1970,45,0.00331
    AUT,1970,46,0.00145
    AUT,1970,47,0.00061
    AUT,1970,48,0.00026
    AUT,1970,49,0.00013
    AUT,1970,50,0.00007
    AUT,1970,14,0.00027
    AUT,1970,15,0.00153
    AUT,1970,16,0.00841
    AUT,1970,17,0.03248
    AUT,1970,18,0.068
    AUT,1970,19,0.11523
    AUT,1970,20,0.1429
    AUT,1970,21,0.16099
    AUT,1970,22,0.16209
    AUT,1970,23,0.1584
    AUT,1970,24,0.14894
    AUT,1970,25,0.13466
    AUT,1970,26,0.12764
    AUT,1970,27,0.12105
    AUT,1970,28,0.11408
    AUT,1970,29,0.10321
    AUT,1970,30,0.09267
    AUT,1970,31,0.08614
    AUT,1970,32,0.08042
    AUT,1970,33,0.07499
    AUT,1970,34,0.06457
    AUT,1970,35,0.05847
    AUT,1970,36,0.05073
    AUT,1970,37,0.04542
    AUT,1970,38,0.0366
    AUT,1970,39,0.0298
    AUT,1970,40,0.02389
    AUT,1970,41,0.0184
    AUT,1970,42,0.01201
    AUT,1970,43,0.00806
    AUT,1970,44,0.00608
    AUT,1970,45,0.00309
    AUT,1970,46,0.0014
    AUT,1970,47,0.00074
    AUT,1970,48,0.00019
    AUT,1970,49,0.00012
    AUT,1970,50,0.00007
    AUT,1970,14,0.00029
    AUT,1970,15,0.00153
    AUT,1970,16,0.00841
    AUT,1970,17,0.03247
    AUT,1970,18,0.06799
    AUT,1970,19,0.11521
    AUT,1970,20,0.14287
    AUT,1970,21,0.16096
    AUT,1970,22,0.16208
    AUT,1970,23,0.15838
    AUT,1970,24,0.14895
    AUT,1970,25,0.13468
    AUT,1970,26,0.12765
    AUT,1970,27,0.12105
    AUT,1970,28,0.11409
    AUT,1970,29,0.10321
    AUT,1970,30,0.09268
    AUT,1970,31,0.08614
    AUT,1970,32,0.08042
    AUT,1970,33,0.07498
    AUT,1970,34,0.06457
    AUT,1970,35,0.05847
    AUT,1970,36,0.05073
    AUT,1970,37,0.04542
    AUT,1970,38,0.0366
    AUT,1970,39,0.0298
    AUT,1970,40,0.02389
    AUT,1970,41,0.0184
    AUT,1970,42,0.01201
    AUT,1970,43,0.00806
    AUT,1970,44,0.00608
    AUT,1970,45,0.00309
    AUT,1970,46,0.0014
    AUT,1970,47,0.00074
    AUT,1970,48,0.00019
    AUT,1970,49,0.00012
    AUT,1970,50,0.00007
    AUT,1971,14,0.00008
    AUT,1971,15,0.00107
    AUT,1971,16,0.00894
    AUT,1971,17,0.03208
    AUT,1971,18,0.06914
    AUT,1971,19,0.10828
    AUT,1971,20,0.13582
    AUT,1971,21,0.15139
    AUT,1971,22,0.15657
    AUT,1971,23,0.15289
    AUT,1971,24,0.14339
    AUT,1971,25,0.13301
    AUT,1971,26,0.12372
    AUT,1971,27,0.11441
    AUT,1971,28,0.10748
    AUT,1971,29,0.09887
    AUT,1971,30,0.09006
    AUT,1971,31,0.08052
    AUT,1971,32,0.07399
    AUT,1971,33,0.06812
    AUT,1971,34,0.06258
    AUT,1971,35,0.05573
    AUT,1971,36,0.04844
    AUT,1971,37,0.04213
    AUT,1971,38,0.03639
    AUT,1971,39,0.03071
    AUT,1971,40,0.02431
    AUT,1971,41,0.01833
    AUT,1971,42,0.01306
    AUT,1971,43,0.00862
    AUT,1971,44,0.00536
    AUT,1971,45,0.00319
    AUT,1971,46,0.00158
    AUT,1971,47,0.00071
    AUT,1971,48,0.00024
    AUT,1971,49,0.00005
    AUT,1971,50,0.00001
    AUT,1971,14,0.00035
    AUT,1971,15,0.00165
    AUT,1971,16,0.00876
    AUT,1971,17,0.03164
    AUT,1971,18,0.06995
    AUT,1971,19,0.10893
    AUT,1971,20,0.13726
    AUT,1971,21,0.14922
    AUT,1971,22,0.15762
    AUT,1971,23,0.15296
    AUT,1971,24,0.14157
    AUT,1971,25,0.13457
    AUT,1971,26,0.12251
    AUT,1971,27,0.11461
    AUT,1971,28,0.10681
    AUT,1971,29,0.10024
    AUT,1971,30,0.08841
    AUT,1971,31,0.08181
    AUT,1971,32,0.07264
    AUT,1971,33,0.06893
    AUT,1971,34,0.06267
    AUT,1971,35,0.05506
    AUT,1971,36,0.04907
    AUT,1971,37,0.04126
    AUT,1971,38,0.03661
    AUT,1971,39,0.03093
    AUT,1971,40,0.02378
    AUT,1971,41,0.01844
    AUT,1971,42,0.01317
    AUT,1971,43,0.00827
    AUT,1971,44,0.00561
    AUT,1971,45,0.00308
    AUT,1971,46,0.00159
    AUT,1971,47,0.00075
    AUT,1971,48,0.00025
    AUT,1971,49,0.00007
    AUT,1971,50,0
    AUT,1971,14,0.00038
    AUT,1971,15,0.00165
    AUT,1971,16,0.00876
    AUT,1971,17,0.03163
    AUT,1971,18,0.06994
    AUT,1971,19,0.10892
    AUT,1971,20,0.13723
    AUT,1971,21,0.14919
    AUT,1971,22,0.15758
    AUT,1971,23,0.15294
    AUT,1971,24,0.14155
    AUT,1971,25,0.13459
    AUT,1971,26,0.12247
    AUT,1971,27,0.1146
    AUT,1971,28,0.10681
    AUT,1971,29,0.10024
    AUT,1971,30,0.08841
    AUT,1971,31,0.08181
    AUT,1971,32,0.07264
    AUT,1971,33,0.06893
    AUT,1971,34,0.06266
    AUT,1971,35,0.05506
    AUT,1971,36,0.04907
    AUT,1971,37,0.04126
    AUT,1971,38,0.03661
    AUT,1971,39,0.03092
    AUT,1971,40,0.02378
    AUT,1971,41,0.01844
    AUT,1971,42,0.01317
    AUT,1971,43,0.00827
    AUT,1971,44,0.00561
    AUT,1971,45,0.00308
    AUT,1971,46,0.00159
    AUT,1971,47,0.00075
    AUT,1971,48,0.00025
    AUT,1971,49,0.00007
    AUT,1971,50,0
    AUT,1972,14,0.00014
    AUT,1972,15,0.00159
    AUT,1972,16,0.01046
    AUT,1972,17,0.03406
    AUT,1972,18,0.07054
    AUT,1972,19,0.10633
    AUT,1972,20,0.13094
    AUT,1972,21,0.14197
    AUT,1972,22,0.1458
    AUT,1972,23,0.14387
    AUT,1972,24,0.13881
    AUT,1972,25,0.13101
    AUT,1972,26,0.12086
    AUT,1972,27,0.10995
    AUT,1972,28,0.09964
    AUT,1972,29,0.0918
    AUT,1972,30,0.08322
    AUT,1972,31,0.07446
    AUT,1972,32,0.06615
    AUT,1972,33,0.06064
    AUT,1972,34,0.05696
    AUT,1972,35,0.05122
    AUT,1972,36,0.0449
    AUT,1972,37,0.03838
    AUT,1972,38,0.03332
    AUT,1972,39,0.02844
    AUT,1972,40,0.02308
    AUT,1972,41,0.01707
    AUT,1972,42,0.01193
    AUT,1972,43,0.00873
    AUT,1972,44,0.00546
    AUT,1972,45,0.00284
    AUT,1972,46,0.00141
    AUT,1972,47,0.00071
    AUT,1972,48,0.00023
    AUT,1972,49,0.00004
    AUT,1972,50,0.00001
    AUT,1972,14,0.00047
    AUT,1972,15,0.00178
    AUT,1972,16,0.01031
    AUT,1972,17,0.03389
    AUT,1972,18,0.07049
    AUT,1972,19,0.10839
    AUT,1972,20,0.13024
    AUT,1972,21,0.1423
    AUT,1972,22,0.14469
    AUT,1972,23,0.14445
    AUT,1972,24,0.13793
    AUT,1972,25,0.13086
    AUT,1972,26,0.12189
    AUT,1972,27,0.10825
    AUT,1972,28,0.10045
    AUT,1972,29,0.09084
    AUT,1972,30,0.08413
    AUT,1972,31,0.07409
    AUT,1972,32,0.06579
    AUT,1972,33,0.06078
    AUT,1972,34,0.05658
    AUT,1972,35,0.05251
    AUT,1972,36,0.04319
    AUT,1972,37,0.03936
    AUT,1972,38,0.03287
    AUT,1972,39,0.02788
    AUT,1972,40,0.02414
    AUT,1972,41,0.01614
    AUT,1972,42,0.01185
    AUT,1972,43,0.00911
    AUT,1972,44,0.00539
    AUT,1972,45,0.00254
    AUT,1972,46,0.00173
    AUT,1972,47,0.00054
    AUT,1972,48,0.00024
    AUT,1972,49,0.00005
    AUT,1972,50,0
    AUT,1972,14,0.00047
    AUT,1972,15,0.00178
    AUT,1972,16,0.0103
    AUT,1972,17,0.03389
    AUT,1972,18,0.07048
    AUT,1972,19,0.10837
    AUT,1972,20,0.13022
    AUT,1972,21,0.14227
    AUT,1972,22,0.14467
    AUT,1972,23,0.14441
    AUT,1972,24,0.13791
    AUT,1972,25,0.13084
    AUT,1972,26,0.12193
    AUT,1972,27,0.10821
    AUT,1972,28,0.10044
    AUT,1972,29,0.09084
    AUT,1972,30,0.08412
    AUT,1972,31,0.07409
    AUT,1972,32,0.06578
    AUT,1972,33,0.06078
    AUT,1972,34,0.05659
    AUT,1972,35,0.05251
    AUT,1972,36,0.04319
    AUT,1972,37,0.03936
    AUT,1972,38,0.03287
    AUT,1972,39,0.02788
    AUT,1972,40,0.02414
    AUT,1972,41,0.01614
    AUT,1972,42,0.01185
    AUT,1972,43,0.00911
    AUT,1972,44,0.00539
    AUT,1972,45,0.00254
    AUT,1972,46,0.00173
    AUT,1972,47,0.00054
    AUT,1972,48,0.00024
    AUT,1972,49,0.00005
    AUT,1972,50,0
    AUT,1973,14,0.00014
    AUT,1973,15,0.00169
    AUT,1973,16,0.01176
    AUT,1973,17,0.03494
    AUT,1973,18,0.06812
    AUT,1973,19,0.10024
    AUT,1973,20,0.1234
    AUT,1973,21,0.13377
    AUT,1973,22,0.13581
    AUT,1973,23,0.13571
    AUT,1973,24,0.1305
    AUT,1973,25,0.12179
    AUT,1973,26,0.11141
    AUT,1973,27,0.10231
    AUT,1973,28,0.09173
    AUT,1973,29,0.08306
    AUT,1973,30,0.07581
    AUT,1973,31,0.06818
    AUT,1973,32,0.06095
    AUT,1973,33,0.05415
    AUT,1973,34,0.04947
    AUT,1973,35,0.0452
    AUT,1973,36,0.04192
    AUT,1973,37,0.0363
    AUT,1973,38,0.0313
    AUT,1973,39,0.0256
    AUT,1973,40,0.02044
    AUT,1973,41,0.01524
    AUT,1973,42,0.01131
    AUT,1973,43,0.00793
    AUT,1973,44,0.00468
    AUT,1973,45,0.00236
    AUT,1973,46,0.00129
    AUT,1973,47,0.00067
    AUT,1973,48,0.00025
    AUT,1973,49,0.00005
    AUT,1973,50,0.00001
    AUT,1973,14,0.00043
    AUT,1973,15,0.002
    AUT,1973,16,0.01097
    AUT,1973,17,0.03575
    AUT,1973,18,0.06784
    AUT,1973,19,0.10142
    AUT,1973,20,0.1233
    AUT,1973,21,0.13408
    AUT,1973,22,0.13519
    AUT,1973,23,0.13402
    AUT,1973,24,0.13338
    AUT,1973,25,0.11874
    AUT,1973,26,0.11221
    AUT,1973,27,0.10316
    AUT,1973,28,0.09046
    AUT,1973,29,0.08299
    AUT,1973,30,0.07638
    AUT,1973,31,0.06771
    AUT,1973,32,0.06088
    AUT,1973,33,0.05479
    AUT,1973,34,0.048
    AUT,1973,35,0.04691
    AUT,1973,36,0.04043
    AUT,1973,37,0.03754
    AUT,1973,38,0.03013
    AUT,1973,39,0.02608
    AUT,1973,40,0.0204
    AUT,1973,41,0.01487
    AUT,1973,42,0.01135
    AUT,1973,43,0.00815
    AUT,1973,44,0.00446
    AUT,1973,45,0.00236
    AUT,1973,46,0.00134
    AUT,1973,47,0.00073
    AUT,1973,48,0.00021
    AUT,1973,49,0.00005
    AUT,1973,50,0.00002
    AUT,1973,14,0.00043
    AUT,1973,15,0.002
    AUT,1973,16,0.01097
    AUT,1973,17,0.03575
    AUT,1973,18,0.06783
    AUT,1973,19,0.1014
    AUT,1973,20,0.12328
    AUT,1973,21,0.13406
    AUT,1973,22,0.13517
    AUT,1973,23,0.134
    AUT,1973,24,0.13335
    AUT,1973,25,0.11873
    AUT,1973,26,0.11219
    AUT,1973,27,0.10318
    AUT,1973,28,0.09042
    AUT,1973,29,0.08298
    AUT,1973,30,0.07638
    AUT,1973,31,0.0677
    AUT,1973,32,0.06088
    AUT,1973,33,0.05479
    AUT,1973,34,0.048
    AUT,1973,35,0.04691
    AUT,1973,36,0.04043
    AUT,1973,37,0.03753
    AUT,1973,38,0.03013
    AUT,1973,39,0.02608
    AUT,1973,40,0.0204
    AUT,1973,41,0.01487
    AUT,1973,42,0.01135
    AUT,1973,43,0.00815
    AUT,1973,44,0.00446
    AUT,1973,45,0.00236
    AUT,1973,46,0.00134
    AUT,1973,47,0.00073
    AUT,1973,48,0.00021
    AUT,1973,49,0.00005
    AUT,1973,50,0.00002
    AUT,1974,14,0.00014
    AUT,1974,15,0.00163
    AUT,1974,16,0.01044
    AUT,1974,17,0.03307
    AUT,1974,18,0.06586
    AUT,1974,19,0.09827
    AUT,1974,20,0.12205
    AUT,1974,21,0.13469
    AUT,1974,22,0.13694
    AUT,1974,23,0.13512
    AUT,1974,24,0.13129
    AUT,1974,25,0.12536
    AUT,1974,26,0.11441
    AUT,1974,27,0.10352
    AUT,1974,28,0.0932
    AUT,1974,29,0.08274
    AUT,1974,30,0.07185
