Country,Year,porteqassets,porteqliab,fdiassets,fdiliab,debtassets,debtliab,finderassets,finderliab,reservesmingold,totassets,totliab,nfa,offiip, nfaalt , gdpdollar , nfa_gdp , ca , capacc , portdebtassets , portdebtliab , otherinvassets , otherinvliab , otherfdiassets , otherfdiliab , fxave , fxeop ,1
Greece,1988,273,130,422,"5,610","12,081","31,097",0,0,"3,619","16,396","36,837","-20,441",n.a.,n.a.,"71,950",-28.40%,-958,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141.8605,148.1,1396
Greece,1989,303,283,485,"6,321","18,543","32,255",0,0,"3,223","22,554","38,859","-16,306",n.a.,n.a.,"74,564",-21.90%,"-2,561",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,162.41658,157.79,1397
Greece,1990,281,650,563,"8,054","21,272","34,261",0,0,"3,412","25,527","42,966","-17,438",n.a.,n.a.,"92,195",-18.90%,"-3,537",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,158.51392,157.625,1398
Greece,1991,395,608,652,"9,133","20,805","37,018",0,0,"5,189","27,041","46,758","-19,718",n.a.,n.a.,"99,422",-19.80%,"-1,574",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,182.26642,175.28,1399
Greece,1992,409,607,767,"9,135","20,111","39,300",0,0,"4,794","26,081","49,041","-22,961",n.a.,n.a.,"109,557",-21.00%,"-2,140",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,190.62425,214.58,1400
Greece,1993,392,"1,451",873,"9,296","19,082","40,961",0,0,"7,790","28,137","51,707","-23,571",n.a.,n.a.,"102,609",-23.00%,-747,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,229.24984,249.22,1401
Greece,1994,412,"2,112",986,"11,126","26,282","44,381",0,0,"14,488","42,167","57,619","-15,452",n.a.,n.a.,"109,825",-14.10%,-146,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,242.60282,240.10001,1402
Greece,1995,511,"2,918","1,460","12,634","33,398","50,303",0,0,"14,780","50,149","65,854","-15,706",n.a.,n.a.,"131,818",-11.90%,"-2,864",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,231.66274,237.03999,1403
Greece,1996,594,"4,368","2,061","13,370","41,127","52,412",0,0,"17,501","61,284","70,151","-8,867",n.a.,n.a.,"139,312",-6.40%,"-4,554",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,240.71154,247.02,1404
Greece,1997,999,"5,625","2,328","12,749","40,492","60,012",0,0,"12,595","56,414","78,386","-21,972",n.a.,n.a.,"136,071",-16.10%,"-4,860",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,273.05785,282.60999,1405
Greece,1998,"1,177","12,001","2,792","13,084","42,052","66,454",12,0,"17,458","63,491","91,539","-28,048","-36,048",n.a.,"136,771",-20.50%,"-3,644",n.a.,"3,326","33,329","38,726","33,125",n.a.,n.a.,295.52911,282.57001,1406
Greece,1999,"1,147","15,211","3,809","15,386","43,991","72,068",13,0,"18,122","67,083","102,665","-35,582","-43,559",n.a.,"140,839",-25.30%,"-7,295","2,211","3,631","37,547","40,361","34,521",n.a.,n.a.,305.6466,328.44,1407
Greece,2000,"1,346","9,584","5,852","12,480","37,729","84,626",12,0,"13,424","58,363","106,690","-48,327","-49,496",n.a.,"127,604",-37.90%,"-9,820","2,112","2,502","47,710","35,227","36,917",n.a.,n.a.,365.39856,365.62,1408
Greece,2001,"2,559","7,711","7,020","13,941","43,916","98,111",88,0,"5,154","58,738","119,764","-61,026","-59,982",n.a.,"131,144",-46.50%,"-9,400","2,153","6,817","55,105","37,099","43,006",n.a.,n.a.,376.20806,386.03133,1409
Greece,2002,"3,020","8,425","9,001","15,561","62,204","146,906",315,0,"8,083","82,622","170,892","-88,270","-86,899",n.a.,"147,910",-59.70%,"-9,582","1,530","14,953","76,963","47,250","69,943",n.a.,n.a.,357.70642,324.41061,1410
Greece,2003,"4,893","16,140","12,337","22,454","90,361","203,406",326,0,"4,361","112,278","242,000","-129,721","-128,267",n.a.,"194,990",-66.50%,"-12,804","1,411","30,073","117,726","60,288","85,681",n.a.,n.a.,298.28207,269.36612,1411
Greece,2004,"6,200","28,386","13,791","28,482","116,443","252,171",821,0,"1,191","138,447","309,039","-170,592","-169,067",n.a.,"230,341",-74.10%,"-13,476","2,990","46,465","160,070","69,978","92,101",n.a.,n.a.,271.12492,249.76831,1412
Greece,2005,"8,326","37,963","13,602","29,189","128,590","262,316",659,0,506,"151,684","329,468","-177,784","-175,996",n.a.,"240,493",-73.90%,"-18,233","2,563","61,652","164,151","66,937","98,165",n.a.,n.a.,270.70579,288.38638,1413
Greece,2006,"13,356","60,247","22,418","41,288","157,637","329,386",13,0,566,"193,989","430,921","-236,932","-234,641",n.a.,"261,956",-90.40%,"-29,565","3,822","75,140","195,734","82,497","133,652",n.a.,n.a.,268.35626,258.3215,1414
Greece,2007,"20,602","93,548","31,650","53,221","223,127","448,736",740,0,631,"276,751","595,504","-318,754","-315,718",n.a.,"305,871",-104.20%,"-44,587","5,957","107,247","254,512","115,880","194,224",n.a.,n.a.,245.96802,231.10482,1415
Greece,2008,"16,005","23,893","37,232","38,119","255,253","500,704","1,350",0,344,"310,183","562,716","-252,533","-249,376",n.a.,"343,200",-73.60%,"-51,313","5,995","106,766","266,943","148,487","233,761",n.a.,n.a.,229.82142,244.456,1416
Greece,2009,"14,321","28,115","39,454","42,097","302,072","593,398","2,551",0,"1,555","359,953","663,610","-303,657","-299,665",n.a.,"321,849",-94.30%,"-35,913","2,818","115,427","315,562","186,645","277,836",n.a.,n.a.,242.33419,236.15814,1417
Greece,2010,"12,900","17,106","42,623","35,026","233,517","538,358","1,864",0,"1,309","292,213","590,489","-298,276","-293,217",n.a.,"294,771",-101.20%,"-30,274","2,776","83,092","196,687","150,425","341,670",n.a.,n.a.,254.18475,254.60965,1418
Greece,2011,"12,236","7,480","43,698","29,170","207,977","471,236","2,722",0,"1,249","267,882","507,886","-240,004","-234,353",n.a.,"290,153",-82.70%,"-28,583","3,660","70,470","98,149","137,507","373,088",n.a.,n.a.,242.16987,262.93331,1419
Iceland,1970,0,0,8,16,7,157,0,0,53,68,173,-105,n.a.,n.a.,494,-21.30%,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.88,0.881,1550
Iceland,1971,0,0,7,24,6,192,0,0,69,82,216,-134,n.a.,n.a.,628,-21.30%,-49,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.88,0.8742,1551
Iceland,1972,0,0,13,25,11,237,0,0,83,107,261,-155,n.a.,n.a.,787,-19.60%,-26,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.8826,0.979,1552
Iceland,1973,0,0,19,24,15,310,0,0,98,132,334,-201,n.a.,n.a.,"1,045",-19.30%,-16,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.90445,0.84,1553
Iceland,1974,0,0,42,29,34,433,0,0,47,124,462,-338,n.a.,n.a.,"1,375",-24.60%,-160,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.99952,118.5,1554
Iceland,1975,0,0,45,45,37,535,0,0,46,128,580,-452,n.a.,n.a.,"1,281",-35.30%,-103,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.53695,170.8,1555
Iceland,1976,0,0,58,47,48,627,0,0,79,185,674,-488,n.a.,n.a.,"1,525",-32.00%,-24,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.82172,189.7,1556
Iceland,1977,0,0,58,49,59,781,0,0,98,216,830,-614,n.a.,n.a.,"2,019",-30.40%,-48,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.9887,213.1,1557
Iceland,1978,0,0,58,52,76,920,0,0,136,271,972,-701,n.a.,n.a.,"2,316",-30.30%,20,-1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.71111,318.1,1558
Iceland,1979,0,0,58,53,101,"1,049",0,0,162,322,"1,102",-780,n.a.,n.a.,"2,759",-28.30%,-19,-2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.526,394.9,1559
Iceland,1980,0,0,54,69,144,"1,167",0,0,174,372,"1,236",-864,n.a.,n.a.,"3,331",-25.90%,-76,-3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.79764,623.9,1560
Iceland,1981,0,0,51,92,160,"1,285",0,0,230,440,"1,377",-937,n.a.,n.a.,"3,441",-27.20%,-148,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.22418,8.173,1561
Iceland,1982,0,0,46,85,160,"1,482",0,0,145,351,"1,567","-1,216",n.a.,n.a.,"3,159",-38.50%,-261,-2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,12.35153,16.625,1562
Iceland,1983,0,0,42,51,198,"1,571",0,0,149,389,"1,623","-1,233",n.a.,n.a.,"2,725",-45.30%,-56,-1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,24.84277,28.67,1563
Iceland,1984,0,0,38,47,219,"1,598",0,0,128,385,"1,644","-1,259",n.a.,n.a.,"2,822",-44.60%,-133,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,31.69374,40.545,1564
Iceland,1985,0,0,44,68,187,"1,958",0,0,206,437,"2,027","-1,590",n.a.,n.a.,"2,940",-54.10%,-115,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,41.50767,42.06,1565
Iceland,1986,0,0,51,83,187,"2,297",0,0,310,548,"2,380","-1,832",n.a.,n.a.,"3,931",-46.60%,16,1,0,0,187,"2,297",n.a.,n.a.,41.10416,40.24,1566
Iceland,1987,0,0,60,113,258,"2,891",0,0,311,629,"3,004","-2,375",n.a.,n.a.,"5,439",-43.70%,-188,-3,0,0,258,"2,891",n.a.,n.a.,38.67718,35.66,1567
Iceland,1988,0,0,57,95,241,"3,047",0,0,291,589,"3,142","-2,553","-2,554",n.a.,"6,016",-42.40%,-231,10,0,0,241,"3,047",n.a.,n.a.,43.01398,46.22,1568
Iceland,1989,0,0,58,109,261,"3,157",0,0,337,656,"3,266","-2,610","-2,618",n.a.,"5,589",-46.70%,-102,18,0,0,261,"3,157",n.a.,n.a.,57.04179,61.17,1569
Iceland,1990,0,0,75,147,244,"3,613",12,12,436,767,"3,771","-3,004","-3,013",n.a.,"6,364",-47.20%,-134,2,0,844,244,"2,769",n.a.,n.a.,58.28378,55.39,1570
Iceland,1991,4,0,101,166,218,"3,909",13,12,449,786,"4,086","-3,300","-3,308",n.a.,"6,798",-48.50%,-269,1,0,"1,028",218,"2,881",n.a.,n.a.,58.99634,55.62,1571
Iceland,1992,9,0,98,123,176,"4,005",4,4,498,785,"4,133","-3,348","-3,349",n.a.,"6,967",-48.00%,-160,-4,0,"1,251",176,"2,755",n.a.,n.a.,57.54593,63.92,1572
Iceland,1993,22,21,114,117,220,"4,004",4,4,426,786,"4,146","-3,359","-3,337",n.a.,"6,123",-54.90%,37,-1,19,"1,550",201,"2,454",n.a.,n.a.,67.60318,72.73,1573
Iceland,1994,48,27,149,127,318,"4,062",59,56,293,867,"4,272","-3,404","-3,372",n.a.,"6,290",-54.10%,116,-6,71,"1,882",248,"2,180",n.a.,n.a.,69.94438,68.3,1574
Iceland,1995,103,38,180,129,330,"4,274",81,74,308,"1,001","4,515","-3,514","-3,469",n.a.,"7,010",-50.10%,52,-4,95,"2,128",235,"2,146",n.a.,n.a.,64.69167,65.23,1575
Iceland,1996,183,61,242,199,339,"4,445",80,74,454,"1,298","4,779","-3,481","-3,400",n.a.,"7,310",-47.60%,-131,0,81,"2,212",259,"2,233",n.a.,n.a.,66.5,66.89,1576
Iceland,1997,398,62,275,332,466,"4,614",76,74,384,"1,599","5,082","-3,483","-3,418",n.a.,"7,416",-47.00%,-128,0,90,"2,039",376,"2,575",n.a.,n.a.,70.90429,72.18,1577
Iceland,1998,830,83,339,458,522,"5,817",78,74,426,"2,195","6,431","-4,236","-4,167",n.a.,"8,268",-51.20%,-555,-5,137,"2,186",384,"3,631",n.a.,n.a.,70.95833,69.32,1578
Iceland,1999,"1,718",183,452,477,690,"7,037",16,16,478,"3,354","7,714","-4,360","-4,226",n.a.,"8,734",-49.90%,-589,-1,184,"3,061",506,"3,976",n.a.,n.a.,72.33529,72.55,1579
Iceland,2000,"2,128",101,665,491,540,"8,573",0,0,389,"3,721","9,166","-5,444","-5,342",n.a.,"8,677",-62.70%,-847,-3,77,"4,090",463,"4,483",n.a.,n.a.,78.61595,84.7,1580
Iceland,2001,"1,795",118,843,688,"1,046","9,028",0,0,338,"4,023","9,833","-5,811","-5,794",n.a.,"7,900",-73.60%,-336,4,121,"4,460",925,"4,567",n.a.,n.a.,97.4246,102.95,1581
Iceland,2002,"1,853",236,"1,257",798,"1,509","11,021",0,0,440,"5,059","12,055","-6,996","-6,975",n.a.,"8,914",-78.50%,145,-1,129,"5,640","1,380","5,382",n.a.,n.a.,91.66167,80.58,1582
Iceland,2003,"3,369",293,"1,733","1,193","4,062","15,916",0,0,792,"9,957","17,402","-7,445","-7,419",n.a.,"10,969",-67.90%,-534,-5,326,"10,333","3,736","5,582",n.a.,n.a.,76.70898,70.99,1583
Iceland,2004,"5,838",781,"4,040","2,088","7,968","26,317",0,0,"1,046","18,892","29,186","-10,293","-10,265",n.a.,"13,251",-77.70%,"-1,317",-3,292,"19,916","7,676","6,401",n.a.,n.a.,70.19167,61.04,1584
Iceland,2005,"9,229","3,690","10,004","4,668","19,038","44,673",0,0,"1,036","39,306","53,030","-13,724","-13,700",n.a.,"16,320",-84.10%,"-2,648",-27,"1,646","33,897","17,392","10,776",n.a.,n.a.,62.98167,62.98,1585
Iceland,2006,"13,383","4,980","13,930","7,649","35,901","69,649",0,0,"2,301","65,515","82,279","-16,764","-16,728",n.a.,"16,730",-100.20%,"-3,990",-26,"5,213","49,578","30,688","20,072",n.a.,n.a.,70.18,71.66,1586
Iceland,2007,"20,608","5,831","25,061","16,379","60,093","109,737",0,0,"2,579","108,341","131,948","-23,607","-23,560",n.a.,"20,426",-115.60%,"-3,195",-30,"10,520","53,867","49,573","55,871",n.a.,n.a.,64.055,61.85,1587
Iceland,2008,"6,725",103,"9,382","9,184","16,201","111,333",0,0,"3,515","35,823","120,621","-84,797","-84,751","-9,227","16,831",-503.80%,"-4,472",-13,"1,789","50,115","14,412","61,218",n.a.,n.a.,87.94792,120.58,1588
Iceland,2009,"5,919",187,"10,188","8,629","13,157","109,220",0,0,"3,813","33,077","118,036","-84,959","-84,890","-8,497","12,113",-701.40%,"-1,407",-12,"1,196","39,668","11,960","69,551",n.a.,n.a.,123.63838,124.9,1589
Iceland,2010,"4,835",391,"11,466","11,784","13,570","108,829",0,0,"5,699","35,570","121,004","-85,434","-85,356","-9,296","12,569",-679.70%,"-1,012",-3,"2,024","28,083","11,546","80,745",n.a.,n.a.,122.24181,115.05,1590
Iceland,2011,"4,683",378,"11,521","12,656","11,404","98,656",0,0,"8,450","36,058","111,690","-75,632","-75,548","-7,335","14,016",-539.60%,-864,0,"2,834","20,425","8,570","78,230",n.a.,n.a.,115.95404,122.71,1591
Ireland,1970,0,0,472,416,"1,497","2,317",0,0,681,"2,649","2,733",-84,n.a.,n.a.,"4,196",-2.00%,-198,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.41667,0.41776,1679
Ireland,1971,61,0,515,484,"2,138","3,497",0,0,978,"3,692","3,981",-289,n.a.,n.a.,"4,866",-5.90%,-200,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.41092,0.39177,1680
Ireland,1972,58,0,570,612,"2,391","4,079",0,0,"1,109","4,129","4,691",-562,n.a.,n.a.,"6,077",-9.30%,-150,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.40039,0.42588,1681
Ireland,1973,109,0,640,782,"3,639","5,197",0,0,"1,007","5,396","5,979",-583,n.a.,n.a.,"7,192",-8.10%,-254,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.40817,0.43044,1682
Ireland,1974,158,0,748,"1,073","4,693","6,723",0,0,"1,247","6,846","7,797",-950,n.a.,n.a.,"7,623",-12.50%,-688,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.42776,0.4258,1683
Ireland,1975,118,0,870,"1,510","4,347","6,674",0,0,"1,513","6,848","8,183","-1,336",n.a.,n.a.,"9,104",-14.70%,-124,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.45204,0.49419,1684
Ireland,1976,132,59,"1,020","2,049","4,579","7,168",0,0,"1,818","7,550","9,276","-1,726",n.a.,n.a.,"9,117",-18.90%,-428,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.55651,0.58741,1685
Ireland,1977,162,59,"1,190","2,242","5,876","10,129",0,0,"2,351","9,579","12,429","-2,851",n.a.,n.a.,"10,724",-26.60%,-522,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.57327,0.52466,1686
Ireland,1978,243,59,"1,481","3,095","7,337","12,477",0,0,"2,668","11,729","15,630","-3,901",n.a.,n.a.,"13,938",-28.00%,-849,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.5215,0.49152,1687
Ireland,1979,294,59,"1,902","4,189","9,408","15,736",0,0,"2,212","13,816","19,983","-6,167",n.a.,n.a.,"17,612",-35.00%,"-2,100",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.48859,0.4662,1688
Ireland,1980,405,59,"1,783","5,260","11,362","19,209",0,0,"2,860","16,410","24,527","-8,117",n.a.,n.a.,"21,007",-38.60%,"-2,132",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.48665,0.52701,1689
Ireland,1981,486,59,"2,324","6,193","11,110","20,183",0,0,"2,651","16,571","26,434","-9,863",n.a.,n.a.,"20,024",-49.30%,"-2,601",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6213,0.63291,1690
Ireland,1982,637,59,"3,028","7,291","5,170","16,278",0,0,"2,622","11,457","23,628","-12,170",n.a.,n.a.,"20,897",-58.20%,"-1,935",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.70456,0.71608,1691
Ireland,1983,850,59,"3,947","8,584","4,865","16,589",0,0,"2,640","12,301","25,231","-12,930",n.a.,n.a.,"20,216",-64.00%,"-1,219",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.80468,0.88106,1692
Ireland,1984,959,59,"4,655","9,049","4,936","17,461",0,0,"2,352","12,902","26,569","-13,667",n.a.,n.a.,"19,498",-70.10%,"-1,038",4,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.92255,1.00857,1693
Ireland,1985,"1,472",59,"5,490","9,540","5,986","20,414",0,0,"2,940","15,887","30,012","-14,125",n.a.,n.a.,"20,762",-68.00%,-736,55,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.94561,0.80418,1694
Ireland,1986,"2,310",59,"6,475","10,058","7,056","25,065",0,0,"3,236","19,078","35,181","-16,104",n.a.,n.a.,"27,841",-57.80%,-847,42,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.74313,0.71454,1695
Ireland,1987,"2,934",59,"7,403","10,335","10,329","31,037",0,0,"4,796","25,463","41,431","-15,968",n.a.,n.a.,"33,007",-48.40%,-76,-16,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.67292,0.59684,1696
Ireland,1988,"4,083",80,"8,973","10,620","11,832","32,255",0,0,"5,087","29,975","42,955","-12,979",n.a.,n.a.,"36,160",-35.90%,-25,95,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.65647,0.66335,1697
Ireland,1989,"5,263",808,"10,333","10,913","15,916","35,109",0,0,"4,057","35,569","46,830","-11,261",n.a.,n.a.,"37,295",-30.20%,-581,103,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.70554,0.64255,1698
Ireland,1990,"4,987","2,075","8,408","12,870","24,230","44,284",0,0,"5,223","42,848","59,229","-16,381",n.a.,n.a.,"47,261",-34.70%,-361,387,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.60459,0.56322,1699
Ireland,1991,"7,641","4,484","9,830","16,481","25,055","45,033",0,0,"5,740","48,266","65,998","-17,732",n.a.,n.a.,"47,902",-37.00%,284,601,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.6213,0.57149,1700
Ireland,1992,"9,832","7,770","9,172","16,807","33,540","51,406",0,0,"3,440","55,983","75,984","-20,001",n.a.,n.a.,"53,854",-37.10%,607,787,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.58772,0.61372,1701
Ireland,1993,"13,322","16,320","11,200","21,724","40,702","55,186",0,0,"5,925","71,150","93,229","-22,080",n.a.,n.a.,"49,902",-44.20%,"1,765",775,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.67725,0.70882,1702
Ireland,1994,"14,942","20,612","11,520","23,172","55,200","61,251",0,0,"6,115","87,776","105,036","-17,260",n.a.,n.a.,"54,757",-31.50%,"1,577",387,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.66863,0.64637,1703
Ireland,1995,"21,133","30,858","13,467","28,655","83,240","95,826",0,0,"8,630","126,469","155,339","-28,869",n.a.,n.a.,"67,936",-42.50%,"1,721",817,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.62373,0.62286,1704
Ireland,1996,"26,888","44,597","14,939","34,532","124,466","123,152",0,0,"8,205","174,498","202,281","-27,783",n.a.,n.a.,"74,240",-37.40%,"2,049",785,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.62503,0.59485,1705
Ireland,1997,"39,803","63,195","16,871","41,821","197,008","151,112",0,0,"6,526","260,208","256,128","4,080",n.a.,n.a.,"81,478",5.00%,"1,866",871,"70,613","35,721","126,395","105,916",n.a.,n.a.,0.65964,0.69911,1706
Ireland,1998,"60,785","109,689","20,234","62,205","335,798","228,821",0,0,"9,397","426,214","400,714","25,500","23,609",n.a.,"88,352",28.90%,"1,016","1,218","130,516","54,759","205,281","174,062",n.a.,n.a.,0.70227,0.67236,1707
Ireland,1999,"118,795","160,646","25,232","72,815","422,184","292,234",0,0,"5,325","571,536","525,695","45,841","45,895",n.a.,"96,742",47.40%,245,593,"167,728","65,009","254,456","227,225",n.a.,n.a.,0.73828,0.78088,1708
Ireland,2000,"130,898","217,503","27,925","127,089","468,655","296,082",0,0,"5,360","632,838","640,673","-7,836","-7,792",n.a.,"97,738",-8.00%,-356,"1,074","210,472","71,444","258,183","224,639",n.a.,n.a.,0.85373,0.84307,1709
Ireland,2001,"133,758","279,225","40,819","134,053","561,140","348,738","7,874","2,944","5,587","749,178","764,960","-15,781","-15,728",n.a.,"105,364",-15.00%,-690,635,"299,084","83,943","262,055","264,795",n.a.,n.a.,0.87899,0.89013,1710
Ireland,2002,"152,856","343,771","58,881","182,899","750,674","470,088","4,293",0,"5,415","972,120","996,758","-24,638","-24,571",n.a.,"123,603",-19.90%,"-1,101",512,"421,112","125,064","329,562","345,024",n.a.,n.a.,0.83576,0.74805,1711
Ireland,2003,"222,503","481,712","73,321","222,837","1,057,107","695,414","7,317",0,"4,079","1,364,326","1,399,964","-35,638","-35,557",n.a.,"159,251",-22.40%,89,126,"612,016","203,087","445,091","492,328",n.a.,n.a.,0.69692,0.62112,1712
Ireland,2004,"304,943","613,830","106,692","207,648","1,333,808","972,670","9,138","11,109","2,831","1,757,412","1,805,258","-47,846","-47,762",n.a.,"186,737",-25.60%,"-1,081",368,"767,369","368,178","566,439","604,492",n.a.,n.a.,0.63347,0.57593,1713
Ireland,2005,"383,155","712,330","104,152","163,530","1,484,361","1,152,012","11,048","2,895",779,"1,983,495","2,030,767","-47,273","-47,173",n.a.,"203,104",-23.30%,"-7,150",323,"799,057","497,927","685,304","654,086",n.a.,n.a.,0.63249,0.66498,1714
Ireland,2006,"573,199","950,795","120,728","156,491","1,942,849","1,554,107","11,326",0,720,"2,648,822","2,661,394","-12,571","-12,448",n.a.,"223,165",-5.60%,"-7,859",283,"1,047,019","660,796","895,830","893,312",n.a.,n.a.,0.627,0.59565,1715
Ireland,2007,"649,173","1,155,092","150,060","203,683","2,503,780","1,995,196","37,793","42,139",779,"3,341,585","3,396,110","-54,525","-54,363",n.a.,"258,679",-21.10%,"-13,850",51,"1,321,295","802,665","1,182,485","1,192,531",n.a.,n.a.,0.57469,0.5329,1716
Ireland,2008,"427,868","889,191","168,926","193,250","2,390,569","2,070,621","51,325","65,606",871,"3,039,559","3,218,668","-179,109","-178,942",n.a.,"263,263",-68.00%,"-15,297",74,"1,193,187","754,741","1,197,382","1,315,880",n.a.,n.a.,0.53696,0.56368,1717
Ireland,2009,"539,873","1,177,526","273,296","243,932","2,433,744","2,048,873","67,473","73,707","1,941","3,316,328","3,544,039","-227,711","-227,497",n.a.,"224,624",-101.40%,"-5,001","-1,844","1,262,182","771,055","1,171,562","1,277,818",n.a.,n.a.,0.5662,0.54455,1718
Ireland,2010,"603,914","1,407,712","317,711","245,798","2,325,995","1,806,078","82,565","73,372","1,843","3,332,028","3,532,961","-200,932","-200,660",n.a.,"207,641",-96.80%,"2,319",-915,"1,160,430","666,443","1,165,566","1,139,635",n.a.,n.a.,0.59389,0.58709,1719
